topic,batch,topicsperbatch,endbreak,keywords,vol
83,17,5,3191,scientist|emerg|record|show|warn|shatter|coral|complain|billboard|thank,530
84,17,5,4364,action|reef|great|need|flood|barrier|world|impact|now|demand,1173
85,17,5,4998,mammal|first|wipe|speci|extinct|rodent|case|declar|brambl|cay,634
86,18,5,680,john|hewson|coalit|nation|disgrac|acc|#climatefizza|former|leader|#lnpfail,680
87,18,5,1489,action|call|strong|poll|real|find|level|highest|promin|choic,809
88,18,5,2412,peopl|malcolm|iss|new|time|ralli|inact|elector|bay|impact,923
89,18,5,3166,marriag|one|now|thing|act|extinct|threat|fail|first|right,754
90,18,5,4998,vote|elect|need|pai|polici|labor|world|mention|scientist|tackl,1832
91,19,5,975,leadership|elect|lack|iss|red|hot|renew|big|#qanda|tragic,975
92,19,5,1424,mention|one|nbn|press|posit|switch|believ|voter|man|ssm,449
93,19,5,2401,action|vote|labor|real|green|stand|ref|lost|explain|late,977
94,19,5,4219,peopl|thank|world|contin|hanson|thing|emiss|comm|impact|act,1818
95,19,5,5000,new|polici|nation|malcolm|leader|denial|bodi|senat|robe|qld,781
96,20,5,1200,new|great|energi|tackl|time|renew|denier|rise|victoria|record,1200
97,20,5,1974,mangrov|big|iss|death|now|ind|fight|massiv|die|fossil,774
98,20,5,2831,forest|make|polici|scientist|heatwav|elect|vote|kelp|act|destroy,857
99,20,5,3907,world|believ|year|need|fish|qld|real|peopl|former|#webofdeni,1076
100,20,5,4997,action|impact|scienc|polit|denial|#environ|good|eah|evid|call,1090
101,21,5,690,canavan|action|impact|world|matthew|cost|hot|trillion|work|commit,690
102,21,5,2054,energi|real|coal|now|make|deni|one|great|believ|peopl,1364
103,21,5,2777,new|minist|theresa|depa|kill|reso|appoint|meet|pander|worri,723
104,21,5,4144,scienc|record|debat|blame|prod|fossil|temperat|price|stop|day,1367
105,21,5,5000,need|health|threat|govern|#thedr|scientist|#qanda|nation|risk|time,856
106,22,5,684,one|new|nation|senat|year|state|data|polici|scientif|govern,684
107,22,5,1751,#qanda|coal|now|deni|fight|stop|ind|anthrax|elect|arctic,1067
108,22,5,3709,scienc|scientist|csiro|believ|time|great|real|risk|eah|make,1958
109,22,5,4652,malcolm|robe|world|impact|evid|peopl|lie|right|save|carbon,943
110,22,5,4998,record|play|environment|shatter|temperat|link|hail|head|hit|crisi,346
111,23,5,1411,new|scienc|denier|polit|comm|impact|conspiraci|repo|predict|year,1411
112,23,5,1837,nation|ref|kid|leav|bar|rot|pariah|threat|threaten|face,426
113,23,5,3458,world|scientist|time|need|peopl|now|talk|first|believ|action,1621
114,23,5,4284,#openingceremoni|make|open|ceremoni|rio|olymp|brazil|lect|statement|disc,826
115,23,5,4999,malcolm|robe|one|senat|evid|demand|empir|mislead|denial|fact,715
116,24,5,930,robe|malcolm|peopl|deni|listen|tweet|nasa|head|real|explod,930
117,24,5,1706,evid|denier|denial|empir|bring|respond|#malcolmrobe|face|live|show,776
118,24,5,3421,#qanda|world|new|need|record|great|give|year|effect|hottest,1715
119,24,5,4328,one|nation|blown|contin|target|exist|war|make|deni|danc,907
120,24,5,4999,brian|cox|scientist|scienc|nation|explain|debat|one|physicist|senat,671
121,25,5,1342,need|scientist|action|plan|real|happen|target|great|#coal|poll,1342
122,25,5,2079,ind|impact|now|sta|research|tho|earlier|revol|fail|law,737
123,25,5,3254,year|scienc|peopl|find|comm|show|planet|water|latest|thank,1175
124,25,5,4257,nation|vote|one|time|villag|blame|alaskan|reloc|carbon|compani,1003
125,25,5,4996,new|make|world|ice|differ|repo|arctic|sydney|melt|creat,739
126,26,5,447,dissent|member|david|plan|dog|latest|breakfast|effect|karoli|sign,447
127,26,5,1330,china|ratifi|pari|agreement|world|time|obama|#parisagr|fight|real,883
128,26,5,1867,coalit|board|flood|polici|advic|war|danger|scientist|beg|debat,537
129,26,5,2633,repo|action|worst|find|polit|split|releas|minor|join|call,766
130,26,5,4998,need|emiss|peopl|new|impact|now|coffe|make|denier|show,2365
131,27,5,612,comic|xkcd|move|explain|form|year|book|eah|threat|concern,612
132,27,5,1328,chang|peopl|time|obama|temperat|dissent|trend|amaz|sign|scroll,716
133,27,5,2597,action|one|polici|challeng|talk|great|nation|scienc|back|robe,1269
134,27,5,3687,need|new|now|weather|tackl|power|scientist|extrem|pacif|link,1090
135,27,5,4999,make|ocean|world|flood|believ|impact|today|conseq|call|warn,1312
136,28,5,908,scientist|nation|impact|polit|back|shrink|habitat|play|robe|csiro,908
137,28,5,1814,world|show|leader|record|lead|repo|sec|sea|warn|#insid,906
138,28,5,2969,need|great|risk|barrier|reef|death|depress|ghostli|carbon|stop,1155
139,28,5,3998,action|new|chang|one|peopl|fight|talk|poll|real|govt,1029
140,28,5,4999,believ|make|now|chines|hoax|time|#debatenight|creat|call|donald,1001
141,29,5,638,storm|first|job|tackl|protect|gov|minimis|#debatenight|donald|hit,638
142,29,5,2492,farmer|believ|new|world|action|real|peopl|confront|malcolm|#scienc,1854
143,29,5,3227,weather|extrem|renew|coal|res|event|make|direct|fire|scrap,735
144,29,5,4111,power|deni|polici|now|call|#renewableenergi|rwnj|dear|ceas|iss,884
145,29,5,4997,blame|#sastorm|energi|#renew|link|danger|expe|sol|need|fact,886
146,30,5,657,thank|year|peopl|planet|expe|latest|hottest|dicaprio|ignor|rise,657
147,30,5,1867,time|nation|talk|action|one|#coal|stop|interest|fossil|#lnp,1210
148,30,5,2648,health|impact|#qanda|need|risk|polici|mitig|project|conserv|welfar,781
149,30,5,3936,scientist|make|call|weather|storm|power|extrem|energi|renew|thing,1288
150,30,5,4999,new|pari|world|believ|agreement|ratifi|india|fight|now|effect,1063
151,31,5,2456,debat|one|govern|peopl|need|impact|nation|#qldpol|carbon|#wapol,2456
152,31,5,3092,scienc|explain|great|#lnp|thank|govt|latest|newspap|sink|reef,636
153,31,5,4255,time|new|year|back|#greatbarrierreef|news|talk|big|record|agenda,1163
154,31,5,4691,scientist|chief|sciencesplain|video|enjoy|first|world|warn|aicl|poltician,436
155,31,5,4998,robe|malcolm|finkel|alan|real|singl|scientist|proof|calmli|chief,307
156,32,5,958,new|financi|impact|next|fisher|hit|pari|one|news|era,958
157,32,5,1635,reef|great|extrem|alan|fire|chang|jone|barrier|day|hoax,677
158,32,5,2020,director|ignor|face|compani|penalti|risk|believ|sta|clinton|final,385
159,32,5,3527,watch|doc|leonardo|warn|#beforetheflood|peopl|nation|dicaprio|coal|action,1507
160,32,5,4999,world|repo|need|tackl|stop|time|make|thank|latest|year,1472
161,33,5,1148,#qanda|right|believ|new|need|ipa|energi|one|marriag|call,1148
162,33,5,2573,world|finger|middl|planet|great|klein|rais|action|naomi|impact,1425
163,33,5,3433,ignor|risk|make|thank|compani|director|wors|man|end|held,860
164,33,5,4232,left|moment|pari|watch|#electionnight|agreement|now|time|#parisagr|homophob,799
165,33,5,4998,robe|malcolm|peopl|csiro|vote|bom|nation|evid|senat|deni,766
166,34,5,685,denier|donald|bolt|sheridan|deni|polit|scientist|victori|contradict|excit,685
167,34,5,1161,senat|nation|today|chines|#tr|barri|#scienc|right|#qanda|man,476
168,34,5,1921,pari|ratifi|agreement|govern|time|#parisagr|serio|storm|amend|action,760
169,34,5,3310,presid|believ|one|impact|peopl|fight|iss|make|stop|malcolm,1389
170,34,5,4999,world|elect|now|new|need|china|year|deal|state|action,1689
171,35,5,1021,believ|donald|scientist|peopl|die|threat|one|million|stop|sta,1021
172,35,5,2100,time|world|govern|side|scienc|denier|lenor|kid|voic|taylor,1079
173,35,5,3699,need|polici|abbott|emiss|risk|talk|impact|health|address|strong,1599
174,35,5,4432,action|rank|worst|develop|new|year|fight|storm|end|perform,733
175,35,5,4997,china|hoax|chomski|noam|invent|#tr|news|chines|exacerb|catastroph,565
176,36,5,586,debat|senat|one|theori|nation|disp|set|threat|#greatbarrierreef|fire,586
177,36,5,1488,arctic|ice|scienc|melt|scientist|trigger|level|fight|expe|sea,902
178,36,5,2535,reef|hanson|deni|need|real|year|impact|next|thank|great,1047
179,36,5,4402,time|new|eah|talk|action|donald|#tr|now|challeng|research,1867
180,36,5,4997,robe|malcolm|stop|chang|day|green|kill|tin|foil|land,595
181,37,5,943,world|scientist|affect|latest|thank|news|wine|stop|cost|drink,943
182,37,5,1652,farmer|govern|demand|coalit|believ|livelihood|concern|repres|politician|reveal,709
183,37,5,2086,#adani|#qldpol|denial|simpl|#coal|state|scienc|billion|committe|breitba,434
184,37,5,3519,new|action|need|impact|#greatbarrierreef|now|time|ignor|respons|bleach,1433
185,37,5,4997,govt|peopl|carbon|ref|militari|coal|heat|stir|real|fight,1478
186,38,5,558,time|hey|tip|right|poll|latest|address|threat|thank|#essenti,558
187,38,5,1120,make|stop|real|eah|ref|mislead|brink|deficit|pariah|video,562
188,38,5,3040,believ|#qldpol|coal|now|#scienc|new|#adani|carbon|impact|thing,1920
189,38,5,3732,action|pai|liber|lack|wife|powerbrok|minor|vocal|lead|govt,692
190,38,5,4997,polici|malcolm|need|emiss|meet|show|review|pari|credibl|talk,1265
191,39,5,1534,polici|need|govern|denier|now|great|year|ice|#scienc|govt,1534
192,39,5,2568,energi|fight|bill|stop|gate|woh|billion|investor|latest|make,1034
193,39,5,3825,scientist|real|world|peopl|eah|depa|grail|holi|scienc|donald,1257
194,39,5,4179,trap|idiot|netherworld|greg|jericho|iss|polit|talk|contin|write,354
195,39,5,4999,action|new|pai|liber|lack|wife|powerbrok|one|believ|nation,820
196,40,5,1236,year|#scienc|#wapol|#qldpol|weather|need|denier|believ|#coal|extrem,1236
197,40,5,1948,latest|thank|peopl|india|china|govern|lead|#tr|risk|view,712
198,40,5,3655,scientist|action|ice|show|govt|arctic|emiss|coal|make|chang,1707
199,40,5,4132,pai|deni|big|polici|role|play|hottest|talk|destr|incl,477
200,40,5,4992,new|world|one|denial|time|join|now|nation|order|senat,860
201,41,5,274,condemn|time|weather|now|extrem|link|scientist|green|media|delay,274
202,41,5,608,year|#qldpol|#wapol|stori|#scienc|scienc|news|thing|tax|effect,334
203,41,5,765,action|heat|coal|realiti|wave|activ|nsw|hit|irrespons|sheer,157
204,41,5,1121,thank|latest|one|world|warn|jellyfish|#renew|#solar|fight|fact,356
205,41,5,1505,good|work|power|evid|bird|great|real|sooner|drive|migrat,384
